"id","author_name","author_id","type","genre","published","title","subtitle","publisher","location","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","img","pdf_book","ext_source","field26","archive","field28","created","citation","field29"
519,,,3,1,2003-01-01 00:00:00,"von Muralt Hans Conrad 1779-1869","","Schulthess Juristische Medien AG","Zürich","author: Regierungsratsubject: von Muralt","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
520,,,3,8,1958-01-01 00:00:00,"Die wirtschaftliche Bedeutung der Tessiner Glaubensflüchtlinge für die deutsche Schweiz","","Verlag Berichthaus","Zürich","author: Weisz, Leosubject: von Muralt","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
521,,,3,19,1840-01-01 00:00:00,"Schachbüchlein. Oder anschauliche Darstellung der Regeln des Schachspieles und der sinnreichsten Züge berühmter Spieler für Anfänger","","","Arau","author: von Orelli, Conradsubject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
522,,,2,10,1845-01-01 00:00:00,"Eidgenössische Zeitung","13.7.1854","","","author: subject: von Orelli","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
523,,,2,10,1845-01-01 00:00:00,"Neue Zürcher Zeitung","15.7.1854","","","author: subject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
524,,,3,19,1852-01-01 00:00:00,"Leichtfassliche Anleitung zum Schachspiele in stufenweise fortschreitenden Abtheilungen. Anhang: Einige Siege Anderssen’s in London","","","Zürich","author: von Orelli, Conradsubject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
525,,,3,1,1887-01-01 00:00:00,"Allgemeine Deutsche Biographie, Band 24","","","Leibzig","author: subject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
526,,,3,3,1941-01-01 00:00:00,"Die von Orelli von Locarno und Zürich","","","Zürich","author: Schulthess, H.subject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
527,,,3,19,2007-01-01 00:00:00,"Schweizerische Schachliteratur","Die Schachbüchlein des Conrad von Orelli (1840 und 1852)","","online","author: Forster, Richardsubject: von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
528,,,3,1,1838-01-01 00:00:00,"Hans von Reinhard, Bürgermeister des Eidgenössischen Standes Zürich und Landammann der Schweiz","Beitrag zur Geschichte der Schweiz während der letzen vier Jahrzehnte","Orell Füssli und Compagnie","Zürich","author: von Muralt, Conradsubject: von Reinhard","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
529,,,3,1,1980-01-01 00:00:00,"Bürgermeister Hans von Reinhard vor dem Grossen Rat, 24.11.1830.","Der Ustertag im Spiegel seiner Zeit, Festschrift zur 150. Wiederkehr des 22. Novembers 1830, o.O. 1980, S. 13","","","author: Schmid, Brunosubject: von Reinhard","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
530,,,1,1,1939-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Eindrücke eines Thurgauer Medizinstudenten von den Zürcher Ereignissen der Jahre 1838-1840","","","author: Denzler, Alicesubject: Walder","","",1,"Gedruckte Quellen","",0,"","Self-evaluation","",,,,,,,,,,
531,,,2,1,1878-01-01 00:00:00,"Zürcher Jahrbuch für Gemeinnützigkeit 1877 un 1878","Johann Heinrich Waser, der zürcherische Volkswirthschafter des 18. Jahrhunderts, seine Bestrebungen und Schicksale und sein statistischer Nachlass, fortgeführt bis zur Gegenwart","","","author: Müller, C.K.subject: Waser","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
532,645,645,1,1,1839-01-01 00:00:00,"Beitrag zur Geschichte der Revolution vom 6ten September 1839",,"Literarisches Comptoir","Winterthur","author: Weiss, Heinrichsubject: Weiss",,,1,,,,,,,,"70179300_1429950732.png",,"https://books.google.es/books?id=XC1CAAAAcAAJ&dq=heinrich%20weiss%20beitrag%20zur%20geschichte&hl=es&pg=PA1#v=onepage&q=heinrich%20weiss%20beitrag%20zur%20geschichte&f=false",,,,,,
533,,,3,8,1936-01-01 00:00:00,"Winterthurer Zunftherrlichkeit im 18. Jahrhundert","NZZ vom 30.1.1936, Mittagsausgabe, Nr. 168, Bl. 4","","","author: Weisz, Leosubject: Werdmüller","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
534,,,1,17,1839-01-01 00:00:00,"Bericht an den Regierungsrath über das Armenwesen","","Orell Füssli","Zürich","author: Zehnder, Hans Ulrichsubject: Zehnder","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
535,,,1,1,1839-01-01 00:00:00,"Ein Wort für das Volk über Dr Strauss","","Fr. Schulthess","Zürich","author: Zehnder, Hans Ulrichsubject: Zehnder","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
536,,,1,18,1839-01-01 00:00:00,"Ein Wort für das Volk über Dr. Strauss, seine Berufung und seine Lehre","","Fr. Schulthess","Zürich","author: Zehnder, Ulrichsubject: Zehnder","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
537,,,1,1,1942-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Die dreissiger Jahre des 19.Jahrhunderst. Hsg. Schnyder, Werner","","","author: Zehnder, Ulrichsubject: Zehnder","","",1,"Gedruckte Quellen","",0,"","Self-evaluation","",,,,,,,,,,
538,,,1,1,1839-01-01 00:00:00,"Des Zürchervolkes Kampf und Sieg für seinen Christenglauben. Februar bis September des Jahres 1839","","Friedrich Schulthess","Zürich","author: Zimmermann, Johann H.subject: Zimmermann","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
539,,,3,1,2014-01-01 00:00:00,"Heinrich Zschokke","","","online","author: Schmidli, Hansruedisubject: Zschokke","http://www.heinrichzschokke.anthrosuisse","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
540,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
541,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
542,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
543,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
544,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
545,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
546,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
547,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
548,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
549,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
550,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
551,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
552,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
553,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
554,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
555,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
556,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
557,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
558,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
559,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
560,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
561,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
562,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
563,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
564,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
565,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
566,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
567,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
568,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
569,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
570,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
571,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
572,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
573,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
574,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
575,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
576,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
577,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
578,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
579,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
580,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
581,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
582,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
583,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
584,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
585,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
586,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
587,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
588,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
589,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
590,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
591,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
592,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
593,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
594,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
595,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
596,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
597,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
598,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
599,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
600,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
601,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
602,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
603,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
604,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
605,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
606,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
607,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
608,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
609,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
610,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
611,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
612,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
613,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
614,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
615,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
616,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
617,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
618,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
619,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
620,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
621,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
622,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
623,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
624,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
625,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
626,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
627,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
628,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
629,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
630,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
631,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
632,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
633,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
634,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
635,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
636,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
637,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
638,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
639,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
640,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
641,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
642,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
643,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
644,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
645,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
646,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
647,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
648,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
649,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
650,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
651,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
652,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
653,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
654,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
655,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
656,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
657,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
658,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
659,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
660,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
661,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
662,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
663,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
664,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
665,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
666,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
667,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
668,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
669,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
670,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
671,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
672,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
673,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
674,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
675,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
676,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
677,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
678,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
679,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
680,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
681,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
682,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
683,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
684,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
685,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
686,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
687,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
688,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
689,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
690,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
691,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
692,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
693,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
694,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
695,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
696,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
697,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
698,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
699,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
700,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
701,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
702,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
703,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
704,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
705,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
706,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
707,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
708,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
709,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
710,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
711,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
712,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
713,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
714,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
715,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
716,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
717,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
