"id","user_id","memberID","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","viaf_no","authority_record","authority_organization"
"548",\N,"StF 1873",\N,\N,"3","1","5","1","Staehelin","Felix",\N,"1873-01-01 00:00:00",\N,\N,"1952-01-01 00:00:00",\N,\N,\N,"Schweizer Althistoriker","1",\N,\N,\N
"549",\N,"StE1300",\N,\N,"4","1","4","2","Stagel","Elsbeth","Elisabeth","1300-01-01 00:00:00",\N,\N,"1360-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"was a Dominican nun and prioress of the Töss Convent. She developed a deep friendship with Henry Suso, and the two remained in active correspondence. Suso considered Stagel his spiritual daughter. ","1",\N,\N,\N
"550",\N,"StJxxxx",\N,\N,"2","1","3","1","Stämpfli","Jakob",\N,\N,"Bern",\N,\N,\N,\N,\N,"radikaler Führer Bern","1",\N,\N,\N
"551",\N,"StStE1848",\N,\N,"2","1","3","2","Stämpfli-Studer","Emma",\N,"1848-01-01 00:00:00",\N,\N,"1930-01-01 00:00:00","St. Gallen, Switzerland","Bern, Switzerland",\N,"A Swiss enterpreneur and founder of the Kinderkrippe a kind of Kindergarden for the youngest.","4",\N,"305919410","0"
"552",\N,"StA1714§",\N,\N,"3","1","5","1","Stanyan","Abraham",\N,\N,\N,\N,\N,\N,\N,\N,"wrote «L'Etat de la Suisse, écrit en 1714»","1",\N,\N,\N
"553",\N,"StFA1766",\N,\N,"2","1","3","1","Stapfer","Friedrich Albert",\N,"1766-01-01 00:00:00",\N,\N,"1840-01-01 00:00:00",\N,\N,\N,"Minister der Helvetik für Künste und Wissenschaften, sollte Schul-und Bildungssystem neu ordnen, will es geschlechter gleich! wollte eine neue, moderne Uni (Nationaluniversität)","1",\N,\N,\N
"554",\N,"StA1843",\N,\N,"2","1","2","1","Steck","Albert",\N,"1843-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"555",\N,"Stxxxx",\N,\N,"2","1","3","1","Steffan",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Domaine-Kassier","1",\N,\N,\N
"556",\N,"StJR1789",\N,\N,"2","1","2","1","Steiger","(Johann) Rudolf, von",\N,"1789-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00",\N,\N,\N,"kämpf in verschiedenen Schweizerregimentern in Irland, Spanien","1",\N,\N,\N
"557",\N,"StJR1818",\N,\N,"4","1","4","1","Steiger","(Johann) Rudolf, von",\N,"1818-01-01 00:00:00",\N,\N,"1872-01-01 00:00:00",\N,\N,\N,"kämpf in Schweizerregimenter in Napoli und Sizilien","1",\N,\N,\N
"558",\N,"StR1801",\N,\N,"2","1","1","1","Steiger","Jakob Robert  ",\N,"1801-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00","Luzern, Switzerland","Geuensee, Switzerland",\N,"radikaler Führer","4",\N,"D4206","0"
"559",\N,"StC1742",\N,\N,"2","1","3","2","Stein","Charlotte, von",\N,"1742-01-01 00:00:00",\N,\N,"1827-01-01 00:00:00","Weimar, Germany","Eisenach, Germany",\N,"[She] was a lady-in-waiting at the court in Weimar and a close friend to both Friedrich Schiller. (Wikipedia)","4",\N,"5073680","0"
"561",\N,"StKE1803",\N,\N,"1","1","2","1","Steiner","Karl Eduard",\N,"1803-01-01 00:00:00",\N,\N,"1870-01-01 00:00:00","Winterthur, Switzerland","Winterthur, Switzerland",\N,"Nordost-Bahn 1853 bis zu seinem Tod 1870 Mitglied des Verwaltungsrats, zuerst als Vizepräsident und ab 1858 als Präsident.","4",\N,"D7323","0"
"563",\N,"StExxxx",\N,\N,"2","1","3","1","Stettler","Eduard",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund","1",\N,\N,\N
"564",\N,"StKLxxxx",\N,\N,"2","1","3","1","Stettler","Karl Ludwig",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund; Hauptmann","1",\N,\N,\N
"565",\N,"SvRkxxxx",\N,\N,"2","1","3","1","Stettler von Rodt","Karl",\N,\N,\N,\N,\N,\N,\N,\N,"gründet  Evangelischen Gesellschaft","1",\N,\N,\N
"566",\N,"StA1785",\N,\N,"3","1","5","2","Stolberg von Witzleben","Agnes, von",\N,"1785-01-01 00:00:00",\N,\N,"1848-01-01 00:00:00","na","na",\N,"Married to Friedrich Leopold zu Stolberg-Stolberg ","2",\N,"na","0"
"567",\N,"StA1892",\N,\N,"4","1","4","2","Storni","Alfonsina",\N,"1892-01-01 00:00:00",\N,\N,"1938-01-01 00:00:00","Mar del Plata, Argentina","Sala Capriasca, Switzerland",\N,"Swiss poet.","4",\N,"90658830","0"
"568",\N,"StDF1808",\N,\N,"1","1","1","1","Strauss","David Friedrich",\N,"1808-01-01 00:00:00","Zürich",\N,"1874-01-01 00:00:00",\N,\N,\N,"Dr. Erziehungsrat, Professor für Dogmatik Universität Zürich","1",\N,\N,\N
"569",\N,"StA1824",\N,\N,"3","1","5","2","Struve","Amalia",\N,"1824-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00",\N,"Düsar",\N,"""She married in 1845 Gustav Struve (1805-1870) and participated at her husband's side at the Heckerzug, in September 1848. Her unusual appearance - she wore occasionally pants, - made her the target of sexist ridiculization. For her attempts to persuade the local women to support the revolution, she was imprisioned from September 1848 to April 1849 in Freiburg"".","2",\N,"na","0"
"570",\N,"StUnHxxxx",\N,\N,"2","1","3","1","Studer-Unholz","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"573",\N,"StJ1500",\N,\N,"4","1","4","1","Stupmpf","Johannes",\N,"1500-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Swiss chronicle (1547)(Stumpf, 1548) (Schweizerchronik) commented by Aegidius Tschudi  - defined as “Sagenerzähler und Sagensammler der Schweiz“ (Schenda, 1988); Gmeiner loblicher Eydgnoschaft stettet, landen und völkeren Chronik (1548) – basis for 18th Century Josias Simmler „de re publica Helvetiorum“ / „Regiment Gemeiner loblicher Eydgnoschaft” – both Vadian and Tschudi try to influence Stumpf’s historiography in favor of their version – result is an unsatisfying compromise – according Peyer a “typical eigenössischer Vorgang” (Peyer, 1985)","1",\N,\N,\N
"574",\N,"StRxxxx",\N,\N,"2","1","3","1","Stürler","Rudolf",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund; Hauptmann","1",\N,\N,\N
"575",\N,"StJ1801",\N,\N,"1","1","2","1","Stutz","Jakob",\N,"1801-01-01 00:00:00","Isikon",\N,"1877-01-01 00:00:00",\N,\N,\N,"Sohn von Kleinbauern, Volksdichter","1",\N,\N,\N
"577",\N,"SuJ1800",\N,\N,"2","1","2","1","Sulzberger","Johannes",\N,"1800-01-01 00:00:00",\N,\N,"1875-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"578",\N,"SuE1789",\N,\N,"1","1","3","1","Sulzer","Eduard",\N,"1789-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"579",\N,"SuJF1735",\N,\N,"1","1","3","1","Sulzer","Johann Friedrich   ",\N,"1735-01-01 00:00:00",\N,\N,"1814-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"580",\N,"SuMF1701",\N,\N,"2","1","3","1","Sulzer","Melchior Friedrich",\N,"1701-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00","Albisbrunn","Winterthur",\N,"Regierungsrat 1831–1850, 1791, 1853.","4",\N,"1051855659","0"
"581",\N,"SuJJ1806",\N,\N,"2","1","2","1","Sulzer-Hirzel","Johann Jakob",\N,"1806-01-01 00:00:00","Gründet mit seinem Bruder Salomon die weltbekannte Firma Gebrüder Sulzer in Winterthur (Maschinenbau)",\N,"1883-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"582",\N,"SoNeK1778",\N,\N,"2","1","2","2","Sulzer-Neufer(t)","Katharina",\N,"1778-01-01 00:00:00","Winterthur",\N,"1858-01-01 00:00:00","Winterthur*","Winterthur*",\N,"She was the co-founder of the Sulzer Corporation. Appeared in the biography ""Konzernmutter"", there is a Katharina-Sulzer-Platz in Winterthur.","2",\N,"na","0"
"583",\N,"SuRxxxx",\N,\N,"2","1","3","1","Sutermeister","Rudolf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"584",\N,"SyHxxxx",\N,\N,"3","1","5","1","Sybel","Heinrich, von",\N,\N,\N,\N,\N,\N,\N,\N,"die neueren Darstellungen der deutschen Kaiserzeit (1859), die deutsche Nation und das Kaiserreich (1862), Entstehung des deutschen Königthums (1844) – conflict between confessional and political motives (Metzger, 2011) (p. 173)","1",\N,\N,\N
"585",\N,"TaeArS1889",\N,\N,"4","1","4","2","Taeuber-Arp","Sophie",\N,"1889-01-01 00:00:00",\N,\N,"1943-01-01 00:00:00","na","na",\N,"Swiss artist","2",\N,"na","0"
"586",\N,"TaJ1950",\N,\N,"3","1","5","1","Tanner","Jakob",\N,"1950-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Schweizer Historiker, Uni Zürich","1",\N,\N,\N
"587",\N,"TaE 1868",\N,\N,"3","1","5","1","Tatarinof","Eugen",\N,"1868-01-01 00:00:00",\N,\N,"1983-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker","1",\N,\N,\N
"588",\N,"TaMu0000",\N,\N,"2","1","6","1","Tavel-Mutach",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Coronel in Bavarian (mercenary services) [Oberst in bayrischen Diensten].","2",\N,"na","0"
"589",\N,"Th1805",\N,\N,"2","1","2","1","Theiler",\N,\N,"1805-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Vikar, steht zur Wahl im Dreiervorschlag 1837","1",\N,\N,\N
"590",\N,"ToBrAB1790§",\N,\N,"2","1","3","2","Tobler","Anna Barbara",\N,\N,"Fehraltorf",\N,"1826-01-01 00:00:00","na","na",\N,"First wife of Heinrich Weiss","2",\N,"na","0"
"591",\N,"ToS1794",\N,\N,"1","1","3","1","Tobler","Salomon",\N,"1794-01-01 00:00:00","Zürich/Zürich",\N,"1878-01-01 00:00:00",\N,\N,\N,"Pfarrer, Dichter","1",\N,\N,\N
"592",\N,"ToTxxxx",\N,\N,"2","1","6","1","Tobler","Titus",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"593",\N,"TrJJ1822",\N,\N,"2","1","2","1","Treichler","Johann Jakob",\N,"1822-01-01 00:00:00",\N,\N,"1906-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"594",\N,"TrH1834",\N,\N,"3","1","5","1","Treitschke","Heinrich, von",\N,"1834-01-01 00:00:00",\N,\N,"1896-01-01 00:00:00","Berlin, German Empire","Dresden, Kingdom of Saxony",\N,"Luther und die deutsche Nation (1883)","4",\N,"95211206","0"
"595",\N,"TrIPV1780",\N,\N,"2","1","3","1","Troxler","Ignaz P.V.",\N,"1780-01-01 00:00:00",\N,\N,"1866-01-01 00:00:00",\N,\N,\N,"Jurist, ganzheitlicher Arzt, Pädagoge, neben Zschokke der Schweizer Publizist","1",\N,\N,\N
"596",\N,"TrJ xxxx",\N,\N,"3","1","5","1","Troxler","Joseph",\N,\N,\N,\N,\N,\N,\N,\N,"Illustrierte Schweizer Geschichte für Sekundar- und Mittelschulen (1923) – loyality within the Catholic community („innerkatholische Loyalität) vs. the Protestant Swiss as explanation for parallels between the constitution of the Nation-state and the Sonderbunds War (Metzger, 2011) (p. 175) ","1",\N,\N,\N
"597",\N,"TrD1813",\N,\N,"2","1","3","2","Trudel","Dorothea",\N,"1813-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00","Männedorf, Zürich, Switzerland","Hombrechtikon, Zürich, Switzerland",\N,"Pietist healer and preacher.","4",\N,"59877442","0"
"598",\N,"Ts1470§",\N,\N,"2","1","5","1","Tschachtlan",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Bern Chronik (1470)","1",\N,\N,\N
"599",\N,"TsAe1505",\N,\N,"2","1","5","1","Tschudi","Aegidius",\N,"1505-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Chronicon Helveticum (1534-1536) writes down the oral tradition of Wilhelm Tell and converts the tale into a saga, “invents” the date of events - Gallia comata (1554) – first map of Switzerland published 1538 in Alpisch Rhetia – combines political positions and historiography (!) (vs. other historiographers who write at the order of kings), was actively involved in the “Glarner Handel” and failed – creates the myth of the liberation history of Switzerland. – believes in an ancient liberty of the Helvetii (Peyer, 1985) – deconstruction of founding legend (Beck, 1980; Brändli, 2004; Stettler, 2004) see also (Erscheinungsformen kultureller Prozesse: Jahrbuch 1988 des Sonderforschungsbereichs “Übergänge und Spannungsfelder zwischen Mündlichkeit und Schriftlichkeit,” 1990)","1",\N,\N,\N
"600",\N,"TuR1961",\N,\N,"3","1","5","1","Tuchtenhagen","Ralph",\N,"1961-01-01 00:00:00",\N,\N,\N,\N,"Karlsruhe",\N,"In his inaugural lecture for his position at the philosophical faculty of the Humboldt-University Berlin, Tuchenthagen localises Switzerland culturally as a country of the European north (Tuchtenhagen, 2011), based on the definition of the “North” in the 18th Century (p. 13) 
(by this time Switzerland was in a very narrow relation with England, Sweden and Russia. Today Switzerland is not anymore in the North but in Central Europe and Russia has fallen out of Europe -> see the Russian arch – TH)...","4",\N,"12483925","0"
"601",\N,"TuA1875",\N,\N,"2","1","2","2","Tumarkin","Anna",\N,"1875-01-01 00:00:00",\N,\N,"1951-01-01 00:00:00","na","na",\N,"First female professor at the University of Bern.","2",\N,"na","0"
"602",\N,"UeB1806",\N,\N,"2","1","1","1","Übel","Bruno",\N,"1806-01-01 00:00:00","Hoya bei Eisleben/Herrliberg",\N,"1840-01-01 00:00:00",\N,\N,\N,"Major","1",\N,\N,\N
"603",\N,"Ulxxxx",\N,\N,"2","1","1","1","Ulrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Philologe am Carolinum","1",\N,\N,\N
"604",\N,"UnFH1806§",\N,\N,"3","1","5","2","Unger ","Friederike Helene",\N,\N,\N,\N,\N,"na","na",\N,"Wrote Die Franzosen in Berlin, oder Serene an Clementinen in den Jahren 1806. 7. 8","2",\N,"na","0"
"605",\N,"UnCxxxx",\N,\N,"2","1","3","1","Ungerich","Caspar",\N,\N,"Dietikon",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","1",\N,\N,\N
"606",\N,"UsJM1763",\N,\N,"1","1","3","1","Usteri","Johann Martin",\N,"1763-01-01 00:00:00","Zürich/Rapperswil",\N,"1827-01-01 00:00:00",\N,\N,\N,"Dichter, Maler und Zeichner, freund von Heinrich Eschers Vater","1",\N,\N,\N
"607",\N,"Usteri1769",\N,\N,"2","1","3","1","Usteri","Leonhard",\N,"1769-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Philologe am Carolinum (Hebräisch)","4",\N,"42612272","0"
"608",\N,"UsP1768",\N,\N,"1","1","3","1","Usteri","Paul  ",\N,"1768-01-01 00:00:00","Zürich/Zürich",\N,"1831-01-01 00:00:00",\N,\N,\N,"Staatsrat, Publizist","1",\N,\N,\N
"609",\N,"VeL1820",\N,\N,"2","1","2","1","Vela","Luigi",\N,"1820-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"610",\N,"ViKeG1910",\N,\N,"2","1","3","2","Villiger-Keller","Gertrud",\N,"1910-01-01 00:00:00",\N,\N,\N,"na","na",\N,\N,"2",\N,"na","0"
"611",\N,"ViM1860",\N,\N,"2","1","3","2","Villinger","Marie",\N,"1860-01-01 00:00:00",\N,\N,"1946-01-01 00:00:00","Schwanden, Glarus, Switzerland","Geissingen b. Baden",\N,"Participated in the workers movement.","2",\N,"na","0"
"612",\N,"ViAxxxx",\N,\N,"2","1","3","1","Vinet","Alexandre",\N,\N,\N,\N,\N,\N,\N,\N,"Theologe, gegen Freisinnige Kontrolle über Kirche, daher für Trennung Kirche-Staat","1",\N,\N,\N
"613",\N,"ViExxxx",\N,\N,"3","1","5","1","Vischer","Eduard",\N,\N,\N,\N,\N,\N,\N,\N,"wrote B.G. Niebuhr und die Revolution","1",\N,\N,\N
"614",\N,"VoFxxxx",\N,\N,"2","1","3","1","Vogel","Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"615",\N,"VoPxxxx",\N,\N,"3","1","5","1","Vogelsanger","Peter",\N,\N,\N,\N,\N,\N,\N,\N,"Historiographer of the Imperial Abbey of Fraumünster (Zürich).","1",\N,\N,\N
"616",\N,"VoJ1749",\N,\N,"3","1","5","2","Voigts","Jenny, von","born Möser, Johanne Wilhelmine Juliane ","1749-01-01 00:00:00",\N,\N,"1814-01-01 00:00:00","Melle, Germany","Osnabrück, Germany",\N,"Was a German writer.","4",\N,"62327551","0"
"617",\N,"VoJxxxx",\N,\N,"2","1","3","1","Vollenweider","Johann",\N,\N,"Auslikon",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","1",\N,\N,\N
"618",\N,"VdRECC1754",\N,\N,"3","1","5","2","Von der Recke","Elisabeth Charlotte Constanzia ",\N,"1754-01-01 00:00:00",\N,\N,"1833-01-01 00:00:00","na","na",\N,"actually Elisabeth Charlotte Constanzia von der Recke (1754-1833) - Aufzeichnungen und Briefe aus ihren Jugendtagen, Band 1; Tagebücher und Briefe aus ihren Wanderjahren, Band 2 – French Revolution as a negative model and the promise of liberty as a lie (Vahsen, 2000) (p.48).","2",\N,"na","0"
"619",\N,"vHaKL1768",\N,\N,"2","1","2","1","von Haller","Karl Ludwig",\N,"1768-01-01 00:00:00",\N,\N,"1854-01-01 00:00:00",\N,\N,\N,"gab den Namen einer Epoche in seinem Buchtitel ""Restauration und Staatswissenschaft (1816-1834), zum kathl. Konvertierter Romantiker der einen absolutistischen Staat anstrebte","1",\N,\N,\N
"620",\N,"WaFLxxxx",\N,\N,"2","1","6","1","Wagner","Friedrich Ludwig, von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund; Hauptmann","1",\N,\N,\N
"621",\N,"WaR1813",\N,\N,"2","1","3","1","Wagner","Richard",\N,"1813-01-01 00:00:00",\N,\N,"1882-01-01 00:00:00","Venezia, Italy","Leipzig, Germany",\N,"German musician","4",\N,"29732107","0"
"622",\N,"WaSH1774",\N,\N,"3","1","5","2","Wahl","Sophie Helmine","born, Singer","1774-01-01 00:00:00",\N,\N,\N,"na","Berlin, Germany",\N,\N,"2",\N,"na","0"
"623",\N,"Wa 0000",\N,\N,"2","1","1","1","Walder",\N,\N,\N,"Thurgau",\N,\N,"na","na",\N,\N,"1",\N,\N,\N
"624",\N,"WaJIE1740",\N,\N,"3","1","5","2","Wallenrodt","Johanna Isabella Eleonore, von",\N,"1740-01-01 00:00:00",\N,\N,"1819-01-01 00:00:00","na","na",\N,"actually Johanna Isabella Eleonore von Wallenrodt (1740-1819) – Senschreiben mentions the idea of - „von einzelnen Machthabern verführtes Volk“ in (Wallenrodt, 1794) in (Vahsen, 2000), revolution as self-preservation (p. 49)","2",\N,"na","0"
"625",\N,"WaA1678",\N,\N,"4","1","4","2","Waser","Anna",\N,"1678-01-01 00:00:00",\N,\N,"1714-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Anna Waser was a Swiss painter. According to Jean-Baptiste Descamps she was born in Zurich in 1679 and became a pupil of Joseph Werner. According to the RKD she was born a year earlier and was an engraver and miniature painter. (Wikipedia)","4",\N,"62360577","0"
"626",\N,"WaJHxxxx",\N,\N,"2","1","3","1","Waser","Johann Heinrich",\N,\N,"Volkswirthschafter",\N,\N,\N,\N,\N,\N,"1",\N,\N,\N
"627",\N,"WaJ1484",\N,\N,"2","1","5","1","Watt","Johannes, von","Vadian","1484-01-01 00:00:00",\N,\N,"1551-01-01 00:00:00",\N,\N,\N,"reformator of St. Gallen, friend of Huldrych Zwingli (1848-) - De poetica et carminis ratione liber (1518) ; Die Große Chronik der Äbte des Klosters St. Gallen (1529); Von Zustand und Wesen der Zeiten ..., Der fromme Einsiedler Sankt Gallus, Der Thurgau, Die Stadt St.Gallen, Der Bodensee, Vom Ursprung des Mönchsstandes – sprachlich restaurierte und für heutige Leser gekürzte geographische und historische Texte Vadians. In: Sankt Gallus. Geschichte – Legende – Interpretation (Geistiges Erbe Schweiz, Band 4). Verlag Bär, Niederuzwil 2012. – cooperation with Zürich, Konstanz and Bern about the Burgrecht (1528) – special (new) interest in „development and change of state policies and institutions“ (Peyer, 1985), exclusion of legends and wonders from historiography for being “untrue” – constructs Reichsfreiheit of St. Gallen without documentation (!) with political interest and derives it from an important Kaiser (Barbarossa) and locates it as early as possible in time – the Swiss including the Innerschweitzer as immigrants (no continuency with the Helvetii) crossing the Rhein, governed by the empires since Charlmagne and liberated due to their merits (as a gift!) (Peyer, 1985) vs. panegyric of the liberation myth and Tell-Saga – respect towards monarchs and aristocrats, positive image of the Habsburg as “soft” not oppressing (!) – justifies the “verbürgerlichung” of the monastries with the degeneration of the nobel owners ans neglects the possibility that the nobility could be renovated – dislikes intervention in foreign affairs (not idea of neutrality but pragmatic self-protection), efforts for confessional peace == Vadian was not recognized. In his place, Johannes Stumpf became the leading historiographer (Peyer, 1985)","1",\N,\N,\N
"628",\N,"WaD1640§",\N,\N,"2","1","3","2","Wattenwyl","Anna Desirée, von",\N,\N,\N,\N,\N,"na","na",\N,"Äbtissin Chateau-Chalon, Mutter von Charlotte von Stein, Schwester von Françoise Elisabth","2",\N,"na","0"
"629",\N,"WaA1841",\N,\N,"2","1","3","2","Wattenwyl","Anna, von",\N,"1841-01-01 00:00:00","Bern",\N,"1927-01-01 00:00:00","na","Kandern*",\N,"Pioneer of the Heilsarmee [The Salvation Army].","2",\N,"na","0"
"630",\N,"WaBxxxx",\N,\N,"2","1","3","1","Wattenwyl","Bernhard, von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund","1",\N,\N,\N
"631",\N,"WaFE1750§",\N,\N,"2","1","3","2","Wattenwyl","Françoise Elisabeth, von",\N,\N,\N,\N,"1794-01-01 00:00:00","na","na",\N,"Äbtissin Chateau-Chalon, Tante von Charlotte von Stein, ""Rubin Watenwyl""","2",\N,"na","0"
"632",\N,"WaFxxxx",\N,\N,"2","1","3","1","Wattenwyl","Friedrich, von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund; Hauptmann","1",\N,\N,\N
"633",\N,"WaJxxxx",\N,\N,"2","1","3","1","Wattenwyl","Johann, von",\N,\N,\N,\N,\N,\N,\N,\N,"Bruder von Angelika","1",\N,\N,\N
"634",\N,"WaMA1750§",\N,\N,"2","1","3","2","Wattenwyl","Maria Angelika, von",\N,\N,\N,\N,\N,"na","na",\N,"Äbtissin Chateau-Chalon","2",\N,"na","0"
"635",\N,"WaNRxxxx",\N,\N,"2","1","3","1","Wattenwyl","Niklaus Rudolf, von",\N,\N,\N,\N,\N,\N,\N,\N,"gemässigter Aristokrat","1",\N,\N,\N
"636",\N,"WaNR1760",\N,\N,"2","1","3","1","Wattenwyl","Nikolaus Rudolf",\N,"1760-01-01 00:00:00",\N,\N,"1832-01-01 00:00:00","Aarburg, Switzerland","Bern, Switzerlan",\N,"Magistrated of the city and Republic Bern [Schultheiss der Stadt und Republik Bern].","4",\N,"67235444","0"
"637",\N,"WaKF1645",\N,\N,"4","1","4","2","Wattenwyl, von","Katharina Franziska","Catherine","1645-01-01 00:00:00",\N,\N,"1714-01-01 00:00:00","na","na",\N,"Agentin in Französischen Diensten","2",\N,"na","0"
"638",\N,"WaSA1793",\N,\N,"2","1","3","2","Wattenwyl-Frisching","Sophie Alette, von","born Frisching, Alette Sophie Rosine","1793-01-01 00:00:00",\N,\N,"1854-01-01 00:00:00","na","na",\N,"She married Friedrich von Wattenwyl von Bursinel in 1838.","2",\N,"na","0"
"639",\N,"WeG0000",\N,\N,"1","1","6","1","Weber","Georg",\N,\N,"Pfäffikon (ZH)",\N,\N,\N,\N,\N,"unbekannt","1",\N,\N,\N
"640",\N,"WeHJ1788",\N,\N,"1","1","2","1","Weber","Hans Jakob",\N,"1788-01-01 00:00:00","Pfäffikon (ZH)/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"Besitzt Weberei, arm","1",\N,\N,\N
"641",\N,"WeJ1846",\N,\N,"2","1","2","1","Weber","Johannes",\N,"1846-01-01 00:00:00",\N,\N,"1912-01-01 00:00:00","Castagnola, (today) Lugano, Switzerland","Frastanz, Voralberg",\N,"Coronel [General].","4",\N,"267065001","0"
"642",\N,"WeH1871",\N,\N,"3","1","5","2","Wegscheider","Hildegrad",\N,"1871-01-01 00:00:00",\N,\N,"1953-01-01 00:00:00","Berlin, Germany","Berlin, Germany",\N,"She was a German teacher and school reformer. Chronicon Carionis: ein Beitrag zur Geschichtsschreibung des 16. Jahrhunderts, Halle (M. Niemeyer) (1898) (Dissertation, auch als Hallesche Abhandlungen zur neueren Geschichte; 35) - ""Die Frau im demokratischen Staat, An unsere Frauen"", Verlag ""Das Volk"" Berlin, Dezember 1945 – „European spirit“  and development of European values in private „protected space“ (Koop, 2009) –foundation of girls schoos at the end of 19th Century – positive experience of studies at University Zurich – one of the characteristics of a good student accoding Treischke was his ability to get drunk (!) (p. 45)","2",\N,"na","0"
"643",\N,"Wexxxx",\N,\N,"2","1","3","1","Wehrli",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Seidenfabrikant in Zürich","1",\N,\N,\N
