"game_agent_id","agent_name","id","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","memberID"
"530",\N,"530",\N,\N,"5","1","2","1","Radetzky von Radetz","Johann Josef Wenzel, Graf","Johann Josef (Joseph) Wenzel (Anton Fran","1766-01-01 00:00:00",\N,\N,"1858-01-01 00:00:00","Milan, Italy","Sedlčany, Czech Republic",\N,"[He] was a Czech nobleman and Austrian general, immortalised by Johann Strauss I's Radetzky March (Wikipedia).","1",\N,\N,"RaJJW1766"
"531",\N,"531",\N,\N,"5","1","2","1","Siegwart ","Josef Ernst",\N,"1834-01-01 00:00:00","Altdorf",\N,"1913-01-01 00:00:00",\N,\N,\N,"Son of Constantin Siegwart-Müller (unclear if 2nd or 3rd; see: Der Geschichtsfreund : Mitteilungen des Historischen Vereins Zentralschweiz 1913 and Elisabeth Rüf 1952), Ingenieur, Bienenzüchter","2","na","0","SiJE1834"
"532",\N,"532",\N,\N,"2","1","4","1","Siegwart-Müller","Constantin","Konstantin","1801-01-01 00:00:00","Uri",\N,"1869-01-01 00:00:00","Altdorf, Uri","Lodrino, Ticino, Switzerland",\N,"früher liberaler, mit Jorio und Leu Ultra, plant territoriale Änderungen in der CH","4","62324268
","0","SiMueC1801"
"533",\N,"533",\N,\N,"2","1","3","1","Sigfrid","Emil ",\N,"1867-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"2","na","0","Si1867"
"534",\N,"534",\N,\N,"3","1","5","1","Signori","Gabriela",\N,"1960-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Schweizer Mediävistin","1",\N,\N,"SiG1960"
"535",\N,"535",\N,\N,"2","1","5","1","Silvius","Aeneas",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"SiAe0000"
"536",\N,"536",\N,\N,"2","1","6","1","Simon","J. N.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","na","0","SiJN0000"
"537",\N,"537",\N,\N,"2","1","3","1","Snell","Ludwig",\N,"1785-01-01 00:00:00",\N,\N,"1854-01-01 00:00:00","Küssnacht, Zürich, Switzerland","Idstein, Hesse",\N,"Schrieb das Memorial am Tag von Uster 1830. Politscher Flüchtling aus Deutschland in Zürich, Broder von Wilhelm","4","15546555","0","SnL1785"
"538",\N,"538",\N,\N,"2","1","3","1","Snell","Wilhelm",\N,"1789-01-01 00:00:00",\N,\N,"1851-01-01 00:00:00",\N,\N,\N,"Jurist, Politscher Flüchtling aus Deutschland in Zürich","1",\N,\N,"SnW1789"
"539",\N,"539",\N,\N,"3","1","5","1","Spengler","Oswald",\N,"1880-01-01 00:00:00",\N,\N,"1936-01-01 00:00:00",\N,\N,\N," “universal structure” in the history of “cultural philosophy” (Tuchtenhagen, 2011) (p. 9)","1",\N,\N,"SpO1880"
"540",\N,"540",\N,\N,"1","1","3","1","Spöndli","Hans Heinrich",\N,"1812-01-01 00:00:00","Zürich",\N,"1872-01-01 00:00:00",\N,\N,\N,"Fürsprecher","1",\N,\N,"SpHH1812"
"541",\N,"541",\N,\N,"1","1","2","1","Spöndli","Sigmund",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"SpS1750*"
"542",\N,"542",\N,\N,"1","1","2","1","Spörri","Hans Rudolf",\N,"1818-01-01 00:00:00","Bauma (ZH)",\N,"1839-01-01 00:00:00",\N,\N,\N,"Sohn von Heinrich Spörri, Eltern lebten getrennt","1",\N,\N,"SpHR1818"
"543",\N,"543",\N,\N,"1","1","2","1","Spörri","Johan Jakob",\N,"1819-01-01 00:00:00","Fischental",\N,\N,\N,\N,\N,"Baumwollweber, arm","1",\N,\N,"SpJJ1819"
"544",\N,"544",\N,\N,"2","1","2","1","Sprünglin","Frédéric","Emmanuel Frédéric Sprungli","1773-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"2","na","0","SpF1773"
"545",\N,"545",\N,\N,"2","1","2","1","Spyri","Johanna",\N,"1827-01-01 00:00:00",\N,\N,"1901-01-01 00:00:00",\N,\N,\N,"Schriftstellerin ","1",\N,\N,"SpJJ1827"
"546",\N,"546",\N,\N,"3","1","5","1","Stadler","Peter",\N,\N,\N,\N,\N,\N,\N,\N,"resuming history of Swiss historiography of the second half of the 20th Century (Stadler, 1991) question about cantonal differences in historiography (identity and historiography) Hans von Greyerz in the case of Bern, problems of periodisation 
“Verwissenschaftlichung der Historie” due to the foundation of universities Zürich and Bern (the first ones after Basel) see Eduard Fueter’s Geschichte der gesamtschweizerischen historischen Organisation
","1",\N,\N,"StPxxxx"
"547",\N,"547",\N,\N,"3","1","5","1","Staehelin","Andreas  ",\N,"1926-01-01 00:00:00",\N,\N,"2002-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker und Archivar","1",\N,\N,"StA1926"
"548",\N,"548",\N,\N,"3","1","5","1","Staehelin","Felix",\N,"1873-01-01 00:00:00",\N,\N,"1952-01-01 00:00:00",\N,\N,\N,"Schweizer Althistoriker","1",\N,\N,"StF 1873"
"549",\N,"549",\N,\N,"4","1","4","2","Stagel","Elsbeth","Elisabeth","1300-01-01 00:00:00",\N,\N,"1360-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"was a Dominican nun and prioress of the Töss Convent. She developed a deep friendship with Henry Suso, and the two remained in active correspondence. Suso considered Stagel his spiritual daughter. ","1",\N,\N,"StE1300"
"550",\N,"550",\N,\N,"2","1","3","1","Stämpfli","Jakob",\N,\N,"Bern",\N,\N,\N,\N,\N,"radikaler Führer Bern","1",\N,\N,"StJxxxx"
"551",\N,"551",\N,\N,"2","1","3","2","Stämpfli-Studer","Emma",\N,"1848-01-01 00:00:00",\N,\N,"1930-01-01 00:00:00","St. Gallen, Switzerland","Bern, Switzerland",\N,"A Swiss enterpreneur and founder of the Kinderkrippe a kind of Kindergarden for the youngest.","4","305919410","0","StStE1848"
"552",\N,"552",\N,\N,"3","1","5","1","Stanyan","Abraham",\N,\N,\N,\N,\N,\N,\N,\N,"wrote «L'Etat de la Suisse, écrit en 1714»","1",\N,\N,"StA1714§"
"553",\N,"553",\N,\N,"2","1","3","1","Stapfer","Friedrich Albert",\N,"1766-01-01 00:00:00",\N,\N,"1840-01-01 00:00:00",\N,\N,\N,"Minister der Helvetik für Künste und Wissenschaften, sollte Schul-und Bildungssystem neu ordnen, will es geschlechter gleich! wollte eine neue, moderne Uni (Nationaluniversität)","1",\N,\N,"StFA1766"
"554",\N,"554",\N,\N,"2","1","2","1","Steck","Albert",\N,"1843-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"StA1843"
"555",\N,"555",\N,\N,"2","1","3","1","Steffan",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Domaine-Kassier","1",\N,\N,"Stxxxx"
"556",\N,"556",\N,\N,"2","1","2","1","Steiger","(Johann) Rudolf, von",\N,"1789-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00",\N,\N,\N,"kämpf in verschiedenen Schweizerregimentern in Irland, Spanien","1",\N,\N,"StJR1789"
"557",\N,"557",\N,\N,"4","1","4","1","Steiger","(Johann) Rudolf, von",\N,"1818-01-01 00:00:00",\N,\N,"1872-01-01 00:00:00",\N,\N,\N,"kämpf in Schweizerregimenter in Napoli und Sizilien","1",\N,\N,"StJR1818"
"558",\N,"558",\N,\N,"2","1","1","1","Steiger","Jakob Robert  ",\N,"1801-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00","Luzern, Switzerland","Geuensee, Switzerland",\N,"radikaler Führer","4","D4206","0","StR1801"
"559",\N,"559",\N,\N,"2","1","3","2","Stein","Charlotte, von",\N,"1742-01-01 00:00:00",\N,\N,"1827-01-01 00:00:00","Weimar, Germany","Eisenach, Germany",\N,"[She] was a lady-in-waiting at the court in Weimar and a close friend to both Friedrich Schiller. (Wikipedia)","4","5073680","0","StC1742"
"560",\N,"560",\N,\N,"3","1","5","1","Steinberg","Jonathan",\N,\N,\N,\N,\N,\N,\N,\N,"„Die Schweiz ein Relikt des Heiligen Römischen Reiches""“","1",\N,\N,"StJxxxx"
"561",\N,"561",\N,\N,"1","1","2","1","Steiner","Karl Eduard",\N,"1803-01-01 00:00:00",\N,\N,"1870-01-01 00:00:00","Winterthur, Switzerland","Winterthur, Switzerland",\N,"Nordost-Bahn 1853 bis zu seinem Tod 1870 Mitglied des Verwaltungsrats, zuerst als Vizepräsident und ab 1858 als Präsident.","4","D7323","0","StKE1803"
"1099","1099","562",\N,\N,"2","1","3","1","Steinhauer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"Stxxxx"
"563",\N,"563",\N,\N,"2","1","3","1","Stettler","Eduard",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund","1",\N,\N,"StExxxx"
"564",\N,"564",\N,\N,"2","1","3","1","Stettler","Karl Ludwig",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","StKLxxxx"
"565",\N,"565",\N,\N,"2","1","3","1","Stettler von Rodt","Karl",\N,\N,\N,\N,\N,\N,\N,\N,"gründet  Evangelischen Gesellschaft","1",\N,\N,"SvRkxxxx"
"566",\N,"566",\N,\N,"3","1","5","2","Stolberg von Witzleben","Agnes, von",\N,"1785-01-01 00:00:00",\N,\N,"1848-01-01 00:00:00","na","na",\N,"Married to Friedrich Leopold zu Stolberg-Stolberg ","2","na","0","StA1785"
"567",\N,"567",\N,\N,"4","1","4","2","Storni","Alfonsina",\N,"1892-01-01 00:00:00",\N,\N,"1938-01-01 00:00:00","Mar del Plata, Argentina","Sala Capriasca, Switzerland",\N,"Swiss poet.","4","90658830","0","StA1892"
"568",\N,"568",\N,\N,"1","1","1","1","Strauss","David Friedrich",\N,"1808-01-01 00:00:00","Zürich",\N,"1874-01-01 00:00:00",\N,\N,\N,"Dr. Erziehungsrat, Professor für Dogmatik Universität Zürich","1",\N,\N,"StDF1808"
"569",\N,"569",\N,\N,"3","1","5","2","Struve","Amalia",\N,"1824-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00",\N,"Düsar",\N,"""She married in 1845 Gustav Struve (1805-1870) and participated at her husband's side at the Heckerzug, in September 1848. Her unusual appearance - she wore occasionally pants, - made her the target of sexist ridiculization. For her attempts to persuade the local women to support the revolution, she was imprisioned from September 1848 to April 1849 in Freiburg"".","2","na","0","StA1824"
"570",\N,"570",\N,\N,"2","1","3","1","Studer-Unholz","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"StUnHxxxx"
"571",\N,"571",\N,\N,"2","1","3","1","Stumpf","Johann",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"StJxxxx"
"1098","1098","572",\N,\N,"2","1","3","1","Stünzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Seidenfabrikant in Horgen","1",\N,\N,"Stxxxx"
"573",\N,"573",\N,\N,"4","1","4","1","Stupmpf","Johannes",\N,"1500-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Swiss chronicle (1547)(Stumpf, 1548) (Schweizerchronik) commented by Aegidius Tschudi  - defined as “Sagenerzähler und Sagensammler der Schweiz“ (Schenda, 1988); Gmeiner loblicher Eydgnoschaft stettet, landen und völkeren Chronik (1548) – basis for 18th Century Josias Simmler „de re publica Helvetiorum“ / „Regiment Gemeiner loblicher Eydgnoschaft” – both Vadian and Tschudi try to influence Stumpf’s historiography in favor of their version – result is an unsatisfying compromise – according Peyer a “typical eigenössischer Vorgang” (Peyer, 1985)","1",\N,\N,"StJ1500"
"574",\N,"574",\N,\N,"2","1","3","1","Stürler","Rudolf",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","StRxxxx"
"575",\N,"575",\N,\N,"1","1","2","1","Stutz","Jakob",\N,"1801-01-01 00:00:00","Isikon",\N,"1877-01-01 00:00:00",\N,\N,\N,"Sohn von Kleinbauern, Volksdichter","1",\N,\N,"StJ1801"
"576",\N,"576",\N,\N,"2","1","3","1","Styger","Paul",\N,\N,"Biberegg",\N,\N,\N,\N,\N,"Anführer der Schlacht am Rotenthurm (1798), mit  Frauen und Kindern gegen die Helvetik, inspiriert von Reding","1",\N,\N,"StPxxxx"
"577",\N,"577",\N,\N,"2","1","2","1","Sulzberger","Johannes",\N,"1800-01-01 00:00:00",\N,\N,"1875-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"SuJ1800"
"578",\N,"578",\N,\N,"1","1","3","1","Sulzer","Eduard",\N,"1789-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"SuE1789"
"579",\N,"579",\N,\N,"1","1","3","1","Sulzer","Johann Friedrich   ",\N,"1735-01-01 00:00:00",\N,\N,"1814-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"SuJF1735"
"580",\N,"580",\N,\N,"2","1","3","1","Sulzer","Melchior Friedrich",\N,"1701-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00","Albisbrunn","Winterthur",\N,"Regierungsrat 1831–1850, 1791, 1853.","4","1051855659","0","SuMF1701"
"581",\N,"581",\N,\N,"2","1","2","1","Sulzer-Hirzel","Johann Jakob",\N,"1806-01-01 00:00:00","Gründet mit seinem Bruder Salomon die weltbekannte Firma Gebrüder Sulzer in Winterthur (Maschinenbau)",\N,"1883-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"SuJJ1806"
"582",\N,"582",\N,\N,"2","1","2","2","Sulzer-Neufer(t)","Katharina",\N,"1778-01-01 00:00:00","Winterthur",\N,"1858-01-01 00:00:00","Winterthur*","Winterthur*",\N,"She was the co-founder of the Sulzer Corporation. Appeared in the biography ""Konzernmutter"", there is a Katharina-Sulzer-Platz in Winterthur.","2","na","0","SoNeK1778"
"583",\N,"583",\N,\N,"2","1","3","1","Sutermeister","Rudolf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"SuRxxxx"
"584",\N,"584",\N,\N,"3","1","5","1","Sybel","Heinrich, von",\N,\N,\N,\N,\N,\N,\N,\N,"die neueren Darstellungen der deutschen Kaiserzeit (1859), die deutsche Nation und das Kaiserreich (1862), Entstehung des deutschen Königthums (1844) – conflict between confessional and political motives (Metzger, 2011) (p. 173)","1",\N,\N,"SyHxxxx"
"585",\N,"585",\N,\N,"4","1","4","2","Taeuber-Arp","Sophie",\N,"1889-01-01 00:00:00",\N,\N,"1943-01-01 00:00:00","na","na",\N,"Swiss artist","2","na","0","TaeArS1889"
"586",\N,"586",\N,\N,"3","1","5","1","Tanner","Jakob",\N,"1950-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Schweizer Historiker, Uni Zürich","1",\N,\N,"TaJ1950"
"587",\N,"587",\N,\N,"3","1","5","1","Tatarinof","Eugen",\N,"1868-01-01 00:00:00",\N,\N,"1983-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker","1",\N,\N,"TaE 1868"
"588",\N,"588",\N,\N,"2","1","6","1","Tavel-Mutach",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Coronel in Bavarian (mercenary services) [Oberst in bayrischen Diensten].","2","na","0","TaMu0000"
"589",\N,"589",\N,\N,"2","1","2","1","Theiler",\N,\N,"1805-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Vikar, steht zur Wahl im Dreiervorschlag 1837","1",\N,\N,"Th1805"
"590",\N,"590",\N,\N,"2","1","3","2","Tobler","Anna Barbara",\N,\N,"Fehraltorf",\N,"1826-01-01 00:00:00","na","na",\N,"First wife of Heinrich Weiss","2","na","0","ToBrAB1790§"
"591",\N,"591",\N,\N,"1","1","3","1","Tobler","Salomon",\N,"1794-01-01 00:00:00","Zürich/Zürich",\N,"1878-01-01 00:00:00",\N,\N,\N,"Pfarrer, Dichter","1",\N,\N,"ToS1794"
"592",\N,"592",\N,\N,"2","1","6","1","Tobler","Titus",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"ToTxxxx"
"593",\N,"593",\N,\N,"2","1","2","1","Treichler","Johann Jakob",\N,"1822-01-01 00:00:00",\N,\N,"1906-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"TrJJ1822"
"594",\N,"594",\N,\N,"3","1","5","1","Treitschke","Heinrich, von",\N,"1834-01-01 00:00:00",\N,\N,"1896-01-01 00:00:00","Berlin, German Empire","Dresden, Kingdom of Saxony",\N,"Luther und die deutsche Nation (1883)","4","95211206","0","TrH1834"
"595",\N,"595",\N,\N,"2","1","3","1","Troxler","Ignaz P.V.",\N,"1780-01-01 00:00:00",\N,\N,"1866-01-01 00:00:00",\N,\N,\N,"Jurist, ganzheitlicher Arzt, Pädagoge, neben Zschokke der Schweizer Publizist","1",\N,\N,"TrIPV1780"
"596",\N,"596",\N,\N,"3","1","5","1","Troxler","Joseph",\N,\N,\N,\N,\N,\N,\N,\N,"Illustrierte Schweizer Geschichte für Sekundar- und Mittelschulen (1923) – loyality within the Catholic community („innerkatholische Loyalität) vs. the Protestant Swiss as explanation for parallels between the constitution of the Nation-state and the Sonderbunds War (Metzger, 2011) (p. 175) ","1",\N,\N,"TrJ xxxx"
"597",\N,"597",\N,\N,"2","1","3","2","Trudel","Dorothea",\N,"1813-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00","Männedorf, Zürich, Switzerland","Hombrechtikon, Zürich, Switzerland",\N,"Pietist healer and preacher.","4","59877442","0","TrD1813"
"598",\N,"598",\N,\N,"2","1","5","1","Tschachtlan",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Bern Chronik (1470)","1",\N,\N,"Ts1470§"
"599",\N,"599",\N,\N,"2","1","5","1","Tschudi","Aegidius",\N,"1505-01-01 00:00:00",\N,\N,\N,\N,\N,\N,"Chronicon Helveticum (1534-1536) writes down the oral tradition of Wilhelm Tell and converts the tale into a saga, “invents” the date of events - Gallia comata (1554) – first map of Switzerland published 1538 in Alpisch Rhetia – combines political positions and historiography (!) (vs. other historiographers who write at the order of kings), was actively involved in the “Glarner Handel” and failed – creates the myth of the liberation history of Switzerland. – believes in an ancient liberty of the Helvetii (Peyer, 1985) – deconstruction of founding legend (Beck, 1980; Brändli, 2004; Stettler, 2004) see also (Erscheinungsformen kultureller Prozesse: Jahrbuch 1988 des Sonderforschungsbereichs “Übergänge und Spannungsfelder zwischen Mündlichkeit und Schriftlichkeit,” 1990)","1",\N,\N,"TsAe1505"
"600",\N,"600",\N,\N,"3","1","5","1","Tuchtenhagen","Ralph",\N,"1961-01-01 00:00:00",\N,\N,\N,\N,"Karlsruhe",\N,"In his inaugural lecture for his position at the philosophical faculty of the Humboldt-University Berlin, Tuchenthagen localises Switzerland culturally as a country of the European north (Tuchtenhagen, 2011), based on the definition of the “North” in the 18th Century (p. 13) 
(by this time Switzerland was in a very narrow relation with England, Sweden and Russia. Today Switzerland is not anymore in the North but in Central Europe and Russia has fallen out of Europe -> see the Russian arch – TH)...","4","12483925","0","TuR1961"
"601",\N,"601",\N,\N,"2","1","2","2","Tumarkin","Anna",\N,"1875-01-01 00:00:00",\N,\N,"1951-01-01 00:00:00","na","na",\N,"First female professor at the University of Bern.","2","na","0","TuA1875"
"602",\N,"602",\N,\N,"2","1","1","1","Übel","Bruno",\N,"1806-01-01 00:00:00","Hoya bei Eisleben/Herrliberg",\N,"1840-01-01 00:00:00",\N,\N,\N,"Major","1",\N,\N,"UeB1806"
"603",\N,"603",\N,\N,"2","1","1","1","Ulrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Philologe am Carolinum","1",\N,\N,"Ulxxxx"
"604",\N,"604",\N,\N,"3","1","5","2","Unger ","Friederike Helene",\N,\N,\N,\N,\N,"na","na",\N,"Wrote Die Franzosen in Berlin, oder Serene an Clementinen in den Jahren 1806. 7. 8","2","na","0","UnFH1806§"
"605",\N,"605",\N,\N,"2","1","3","1","Ungerich","Caspar",\N,\N,"Dietikon",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","1",\N,\N,"UnCxxxx"
"606",\N,"606",\N,\N,"1","1","3","1","Usteri","Johann Martin",\N,"1763-01-01 00:00:00","Zürich/Rapperswil",\N,"1827-01-01 00:00:00",\N,\N,\N,"Dichter, Maler und Zeichner, freund von Heinrich Eschers Vater","1",\N,\N,"UsJM1763"
"607",\N,"607",\N,\N,"2","1","3","1","Usteri","Leonhard",\N,"1769-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Philologe am Carolinum (Hebräisch)","4","42612272","0","Usteri1769"
"608",\N,"608",\N,\N,"1","1","3","1","Usteri","Paul  ",\N,"1768-01-01 00:00:00","Zürich/Zürich",\N,"1831-01-01 00:00:00",\N,\N,\N,"Staatsrat, Publizist","1",\N,\N,"UsP1768"
"609",\N,"609",\N,\N,"2","1","2","1","Vela","Luigi",\N,"1820-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"VeL1820"
"610",\N,"610",\N,\N,"2","1","3","2","Villiger-Keller","Gertrud",\N,"1910-01-01 00:00:00",\N,\N,\N,"na","na",\N,\N,"2","na","0","ViKeG1910"
"611",\N,"611",\N,\N,"2","1","3","2","Villinger","Marie",\N,"1860-01-01 00:00:00",\N,\N,"1946-01-01 00:00:00","Schwanden, Glarus, Switzerland","Geissingen b. Baden",\N,"Participated in the workers movement.","2","na","0","ViM1860"
"612",\N,"612",\N,\N,"2","1","3","1","Vinet","Alexandre",\N,\N,\N,\N,\N,\N,\N,\N,"Theologe, gegen Freisinnige Kontrolle über Kirche, daher für Trennung Kirche-Staat","1",\N,\N,"ViAxxxx"
"613",\N,"613",\N,\N,"3","1","5","1","Vischer","Eduard",\N,\N,\N,\N,\N,\N,\N,\N,"wrote B.G. Niebuhr und die Revolution","1",\N,\N,"ViExxxx"
"614",\N,"614",\N,\N,"2","1","3","1","Vogel","Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"VoFxxxx"
"615",\N,"615",\N,\N,"3","1","5","1","Vogelsanger","Peter",\N,\N,\N,\N,\N,\N,\N,\N,"Historiographer of the Imperial Abbey of Fraumünster (Zürich).","1",\N,\N,"VoPxxxx"
"616",\N,"616",\N,\N,"3","1","5","2","Voigts","Jenny, von","born Möser, Johanne Wilhelmine Juliane ","1749-01-01 00:00:00",\N,\N,"1814-01-01 00:00:00","Melle, Germany","Osnabrück, Germany",\N,"Was a German writer.","4","62327551","0","VoJ1749"
"617",\N,"617",\N,\N,"2","1","3","1","Vollenweider","Johann",\N,\N,"Auslikon",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","1",\N,\N,"VoJxxxx"
"618",\N,"618",\N,\N,"3","1","5","2","Von der Recke","Elisabeth Charlotte Constanzia ",\N,"1754-01-01 00:00:00",\N,\N,"1833-01-01 00:00:00","na","na",\N,"actually Elisabeth Charlotte Constanzia von der Recke (1754-1833) - Aufzeichnungen und Briefe aus ihren Jugendtagen, Band 1; Tagebücher und Briefe aus ihren Wanderjahren, Band 2 – French Revolution as a negative model and the promise of liberty as a lie (Vahsen, 2000) (p.48).","2","na","0","VdRECC1754"
"619",\N,"619",\N,\N,"2","1","2","1","von Haller","Karl Ludwig",\N,"1768-01-01 00:00:00",\N,\N,"1854-01-01 00:00:00",\N,\N,\N,"gab den Namen einer Epoche in seinem Buchtitel ""Restauration und Staatswissenschaft (1816-1834), zum kathl. Konvertierter Romantiker der einen absolutistischen Staat anstrebte","1",\N,\N,"vHaKL1768"
"620",\N,"620",\N,\N,"2","1","6","1","Wagner","Friedrich Ludwig, von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","WaFLxxxx"
"621",\N,"621",\N,\N,"2","1","3","1","Wagner","Richard",\N,"1813-01-01 00:00:00",\N,\N,"1882-01-01 00:00:00","Venezia, Italy","Leipzig, Germany",\N,"German musician","4","29732107","0","WaR1813"
"622",\N,"622",\N,\N,"3","1","5","2","Wahl","Sophie Helmine","born, Singer","1774-01-01 00:00:00",\N,\N,\N,"na","Berlin, Germany",\N,\N,"2","na","0","WaSH1774"
"623",\N,"623",\N,\N,"2","1","1","1","Walder",\N,\N,\N,"Thurgau",\N,\N,"na","na",\N,\N,"1",\N,\N,"Wa 0000"
"624",\N,"624",\N,\N,"3","1","5","2","Wallenrodt","Johanna Isabella Eleonore, von",\N,"1740-01-01 00:00:00",\N,\N,"1819-01-01 00:00:00","na","na",\N,"actually Johanna Isabella Eleonore von Wallenrodt (1740-1819) – Senschreiben mentions the idea of - „von einzelnen Machthabern verführtes Volk“ in (Wallenrodt, 1794) in (Vahsen, 2000), revolution as self-preservation (p. 49)","2","na","0","WaJIE1740"
"625",\N,"625",\N,\N,"4","1","4","2","Waser","Anna",\N,"1678-01-01 00:00:00",\N,\N,"1714-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,"Anna Waser was a Swiss painter. According to Jean-Baptiste Descamps she was born in Zurich in 1679 and became a pupil of Joseph Werner. According to the RKD she was born a year earlier and was an engraver and miniature painter. (Wikipedia)","4","62360577","0","WaA1678"
"626",\N,"626",\N,\N,"2","1","3","1","Waser","Johann Heinrich",\N,\N,"Volkswirthschafter",\N,\N,\N,\N,\N,\N,"1",\N,\N,"WaJHxxxx"
"627",\N,"627",\N,\N,"2","1","5","1","Watt","Johannes, von","Vadian","1484-01-01 00:00:00",\N,\N,"1551-01-01 00:00:00",\N,\N,\N,"reformator of St. Gallen, friend of Huldrych Zwingli (1848-) - De poetica et carminis ratione liber (1518) ; Die Große Chronik der Äbte des Klosters St. Gallen (1529); Von Zustand und Wesen der Zeiten ..., Der fromme Einsiedler Sankt Gallus, Der Thurgau, Die Stadt St.Gallen, Der Bodensee, Vom Ursprung des Mönchsstandes – sprachlich restaurierte und für heutige Leser gekürzte geographische und historische Texte Vadians. In: Sankt Gallus. Geschichte – Legende – Interpretation (Geistiges Erbe Schweiz, Band 4). Verlag Bär, Niederuzwil 2012. – cooperation with Zürich, Konstanz and Bern about the Burgrecht (1528) – special (new) interest in „development and change of state policies and institutions“ (Peyer, 1985), exclusion of legends and wonders from historiography for being “untrue” – constructs Reichsfreiheit of St. Gallen without documentation (!) with political interest and derives it from an important Kaiser (Barbarossa) and locates it as early as possible in time – the Swiss including the Innerschweitzer as immigrants (no continuency with the Helvetii) crossing the Rhein, governed by the empires since Charlmagne and liberated due to their merits (as a gift!) (Peyer, 1985) vs. panegyric of the liberation myth and Tell-Saga – respect towards monarchs and aristocrats, positive image of the Habsburg as “soft” not oppressing (!) – justifies the “verbürgerlichung” of the monastries with the degeneration of the nobel owners ans neglects the possibility that the nobility could be renovated – dislikes intervention in foreign affairs (not idea of neutrality but pragmatic self-protection), efforts for confessional peace == Vadian was not recognized. In his place, Johannes Stumpf became the leading historiographer (Peyer, 1985)","1",\N,\N,"WaJ1484"
